id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
156978,18079,Jade Cocoon 2,NULL,2001-08-30 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
156989,6149,Splashdown,NULL,2001-11-05 00:00:00.000,2,NULL,70.5000,2,69.9447,5
157015,3103,Summoner,NULL,2001-03-19 00:00:00.000,5,NULL,80.0000,1,80.6455,10
157020,3974,Legends of Wrestling,NULL,2001-12-03 00:00:00.000,1,NULL,NULL,NULL,55.0000,3
157062,6508,Mech Platoon,NULL,2001-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157084,43561,Woody Woodpecker: Escape from Buzz Buzzard Park,NULL,2001-12-31 00:00:00.000,2,2,NULL,NULL,NULL,NULL
157094,5873,Kabuki Warriors,NULL,2001-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157105,43947,Army Men World War: Team Assault,NULL,2001-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157266,274,Tropico,NULL,2001-04-21 00:00:00.000,13,NULL,82.0000,2,80.3560,38
157338,5345,The New Addams Family,NULL,2001-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157423,6334,Bomberman Tournament,NULL,2001-04-27 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
157752,9202,VIP,"Here's your shot to team up with bombshell bodyguard Vallery Irons (Pamela Anderson) and the crime-bustin' specialists at V.I.P.! Hollywood's premier plastic surgeon has been snatched by a murderous mobster, and Val needs some cover.",2001-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
157871,129149,JumpStart Explorers,NULL,2001-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157881,91800,Jumpstart Spy Masters: Max Strikes Back,NULL,2001-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157886,67348,JumpStart Wildlife Safari Field Trip,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157979,939,Wizardry 8,"The ultimate aim of the game is to collect three artifacts and to place each on its pedestal in the final zone. This allows ascension to the Cosmic Circle, where the player becomes a god. There are four main paths to proceed through the game: Allying with either the T'Rang or Umpani, allying with both, or else being enemies with both. In addition, players can also choose to gain friendship with the Rattkin or the Trynnie, and players can choose whether or not to ally with the Rapax, Rattkin Razuka or Mook (though none of these choices affect the ending of the game).",2001-11-15 00:00:00.000,4,NULL,NULL,NULL,79.9865,16
158825,71876,Disney's Atlantis: The Lost Empire: Search for the Journal,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159267,46373,Sega Smash Pack Volume 1,NULL,2001-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159444,3678,Dance Dance Revolution 5thMIX,NULL,2001-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160036,8137,"Sheep, Dog 'n' Wolf",NULL,2001-09-14 00:00:00.000,7,NULL,NULL,NULL,70.8268,19
160053,594,Aliens versus Predator 2,NULL,2001-10-22 00:00:00.000,25,NULL,NULL,NULL,83.7682,60
160074,30276,Pharaoh + Cleopatra,NULL,2001-12-31 00:00:00.000,3,NULL,NULL,NULL,81.0425,5
160165,3747,Freddi Fish 5: The Case of the Creature of Coral Cove,NULL,2001-07-19 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,2
160402,6635,Tactics Ogre: The Knight of Lodis,"""The island of Ovis, located to the west of the continent of Galicia, has been under the rule of the Holy Lodis Empire for the last 15 years, and its inhabitants have been forced to convert to Lodisism. Although the southern region, Anser, initially resisted subjugation, today it flourishes because of trade with the mainland, and the lives of its people have been enriched. Rananculus, the northern region of Ovis which is surrounded by mountains and forests, accepted the conversion without putting up a fight. At present, inhabitable land is scarce and now only a few aristocrats and civilians live there. Alphonse, the main character of the story and a member of the Order of the Sacred Flame, visits this region to investigate an unusual occurrence. His life will forever be changed from his encounters with the people there.""",2001-06-21 00:00:00.000,4,NULL,NULL,NULL,80.0123,12
161283,4200,Tetris Worlds,NULL,2001-09-05 00:00:00.000,NULL,NULL,35.5000,3,61.0000,2
161400,1451,Suikoden Card Stories,NULL,2001-09-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
161409,50005,Samurai Kid,NULL,2001-03-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161952,1001,Oddworld: Munch's Oddysee,NULL,2001-11-14 00:00:00.000,8,NULL,55.2500,4,69.4256,20
162124,43563,Warriors of Might and Magic,NULL,2001-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162307,78173,Rayman Arena,NULL,2001-11-30 00:00:00.000,1,NULL,NULL,NULL,69.9315,5
162481,27591,Primitive Wars,"Once upon a time, several tribes lived on the Isle of Jura, constantly fighting among themselves. But the warrior named Ruwata, by his strength and his bravery succeeded in uniting the island of Jura. The long-awaited time has arrived, in which Primitives and Elves lived in peace. But after Ruwata's death, demons and the Tyranos tribe appeared on the island and a war broke out.",2001-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162632,922,Tribes 2,NULL,2001-03-28 00:00:00.000,5,NULL,84.5000,2,79.5084,10
162676,51244,Armagetron Advanced,NULL,2001-02-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
162683,7653,Spy Fox 3: Operation Ozone,NULL,2001-03-30 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,2
162902,10490,Knights and Merchants: The Peasants Rebellion,NULL,2001-11-26 00:00:00.000,4,NULL,NULL,NULL,72.6833,10
163122,7862,Sonic Adventure 2: Battle,"Learning of a secret weapon from the diary of his deceased grandfather, Professor Gerald Robotnik, Eggman infiltrates a high-security G.U.N. facility and revives it using a Chaos Emerald. The weapon – a black hedgehog and self-proclaimed ""Ultimate Life Form"" named Shadow – offers to help Eggman conquer the world, telling him to rendezvous at an abandoned space colony, ARK, with more Chaos Emeralds. Shadow goes to Central City, encountering G.U.N.'s forces after stealing an Emerald. Shadow has vowed to fulfill a promise to a girl, Maria, which he interprets as one of revenge. Shadow blasts through the military force and meets Sonic. After a brief confrontation, Shadow escapes and G.U.N. captures Sonic, whom they mistake for Shadow.

Meanwhile, Knuckles encounters Rouge and Eggman, who try to steal the Master Emerald. He stops them by shattering the Emerald and searches for the scattered shards. Rouge, spying for the government, heads to Eggman's base and the ARK. There, Shadow shows Eggman the Eclipse Cannon, another superweapon created by Gerald, and discloses his plan: to charge the cannon with Chaos Emeralds and use it to take over the world. Rouge appears, offering them a Chaos Emerald to gain their trust.",2001-12-20 00:00:00.000,22,NULL,NULL,NULL,76.1950,68
163151,1690,Game Boy Wars 3,NULL,2001-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163197,18046,Star Wars: Super Bombad Racing,NULL,2001-04-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
163270,8086,Smurf Racer,NULL,2001-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163280,8471,Startopia,NULL,2001-06-15 00:00:00.000,6,NULL,90.0000,1,89.6879,12
163300,10624,All-Star Baseball 2002,NULL,2001-03-17 00:00:00.000,NULL,NULL,NULL,NULL,42.0000,1
163331,43554,Army Men: Green Rogue,NULL,2001-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163333,43752,Pipe Dreams 3D,NULL,2001-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163339,43280,Rumble Racing,NULL,2001-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163380,49883,"Roswell Conspiracies: Aliens, Myths & Legends",NULL,2001-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163409,1960,Alone in the Dark: The New Nightmare,"Set on October 31, 2001. Edward Carnby's best friend and partner, Charles Fiske, has been found dead off the coast of Shadow Island, a mysterious island near the coast of Massachusetts. Carnby's investigation quickly leads him to Frederick Johnson, who informs him of Fiske's search for three ancient tablets with the ability to unlock an incredible and dangerous power. Johnson pleads with Carnby to take the place of Fiske and reopen the investigation in order to recover the tablets. Carnby accepts and makes it his mission to find Fiske's killer. Johnson introduces Edward to Aline Cedrac, an intelligent, young university professor. She joins Edward to recover the missing tablets and assist Professor Obed Morton, who she believes to be her father. While flying over the coast of Shadow Island, Edward and Aline's plane comes under attack by an unknown creature. Edward and Aline both jump out of the plane and parachute to the ground, but are separated immediately. Edward lands in the dense forest just outside a manor, while Aline lands on the roof of said manor.",2001-05-18 00:00:00.000,21,NULL,80.0000,1,69.1546,37
163424,28194,MLB 2002,NULL,2001-05-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163459,3282,Star Trek: Deep Space Nine - Dominion Wars,NULL,2001-06-12 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
163467,19194,MechCommander 2,NULL,2001-07-17 00:00:00.000,2,1,70.0000,1,NULL,NULL
163476,45836,Reel Fishing: Wild,NULL,2001-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163477,2655,Animal Crossing,"Finally on their own, a young boy or girl hops on a train and set out for a new life in a small village inhabited by sentient, humanoid animals. However, being a spirited youth, the child forgot to find a place to live first and has only the clothes on their back and 1,000 Bells. On the train, Rover sits across from them and drums up a conversation. During the exchange, the cat finds out about the child’s situation. Rover contacts Tom Nook and arranges for his old friend to help out the boy or girl upon their arrival.",2001-12-14 00:00:00.000,34,NULL,80.0000,1,77.2878,84
163486,45841,Sports Jam,NULL,2001-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163499,6445,WWF SmackDown! Just Bring It,NULL,2001-11-16 00:00:00.000,9,NULL,70.0000,1,69.8497,16
163509,45854,Heavy Metal: Geomatrix,NULL,2001-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163511,8092,Rocket Power: Dream Scheme,NULL,2001-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163556,66031,Pokémon Party Mini,"Pokémon Party Mini is a collection of several minigames, including: Hitmonchan’s Boxing, where you shake the system to ‘punch’; Pikachu’s Rocket Start, a game where you have to launch off a starting line before another Pokémon; Bellossom’s Dance, a DDR-like game; Chansey’s Dribble, kick the ball to the finish line as quickly as possible; Slowking’s Judge, predict if the tennis ball will land in or out of the court; Sneasel’s Fakeout, a rock-paper-scissors-like game for two players; Battlefield, where two to six players battle for the highest score; and Celebi’s Clock, which is essentially a clock with date, alarm and stopwatch function.",2001-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163562,13902,Vampire Night,"A struggle between light and dark, from 300 years back, is about to ensue. The parties involved are Michel and Albert, the two vampire hunters representing light, and the vampires representing dark. The story takes place in an alternate version of the year 2006 in France, when progress looks stuck in the late 19th century.

Michel and Albert rescue a 12-year-old girl named Caroline who witnessed a couple of villagers held hostage by the vampire sarcoma. After rescuing the villagers and Caroline, the vampire hunters proceed into the castle to destroy the remaining forces of dark.

Although the forces of evil reveal that they created Michel and Albert to kill themselves, they became afraid of death and tried to stop them. It is important to note the Hunters are in fact Dhampyrs (half-vampires), foreshadowed by their glowing eyes and sunglasses. The outcome is a pyrrhic victory for the forces of good; as the forces of evil are stopped, the Vampire Hunters decide to let the rising sun end their own lives as well.

The game ends with Caroline paying her respects to the Vampire Hunters at their graves.",2001-11-13 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
163564,49884,Stuart Little: The Journey Home,NULL,2001-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163586,10907,Forever Kingdom,NULL,2001-06-21 00:00:00.000,1,NULL,63.0000,1,NULL,NULL
163587,49993,Tomb Raider: Curse of the Sword,"While averting a museum robbery, Lara is wounded ever so slightly by what seems to be a cursed sword. Now, her worst fears are beginning to come true, as a bizarre cult based out of New Orleans is plotting to steal her soul. Help the lovely and talented Ms. Croft save herself as you control her through worldly adventures of all sorts.",2001-07-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
163588,18576,Shrek: Fairy Tale Freakdown,NULL,2001-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163630,11851,The Sting!,NULL,2001-07-01 00:00:00.000,3,NULL,60.0000,1,NULL,NULL
163640,78286,Disney's Extremely Goofy Skateboarding,"In the first game type, the character needs to collect a number of items. There are 3 goals per level and when two have been completed, a key appears, granting access to a next part. Goofy and Max provide tips in the beginning. The second game type, Tech, has a time restriction. The player needs to score a set amount of points to proceed. The best routes are marked with an orange arrow and tricks can be combined into combos. The third mode, Super Skate, allows free play on the unlocked tracks and the fourth mode is used to practise tricks. After selecting a specific trick, the button combinations appear on the screen and after a demo players need to repeat it. The final game mode, Fun, is a large half pipe in an arena. It is only available when all locations have been unlocked.",2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163652,4110,X-Men Mutant Academy 2,NULL,2001-09-20 00:00:00.000,1,NULL,NULL,NULL,67.0899,13
163656,5842,Fuzion Frenzy,NULL,2001-11-15 00:00:00.000,3,NULL,NULL,NULL,61.8988,10
163668,24820,Dragon Warrior Monsters 2: Tara's Adventure,NULL,2001-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163669,49373,The Wild Thornberrys: Chimp Chase,NULL,2001-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163680,6240,World Series Baseball 2K2,NULL,2001-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163700,13628,Echelon,NULL,2001-04-15 00:00:00.000,NULL,NULL,70.0000,1,40.0000,3
163739,4118,Spider-Man 2: Enter Electro,"Shortly after the Symbiote Invasion, a series of robberies led by Electro have taken place throughout New York City. While out on patrol, Spider-Man spots one of the robberies taking place at a building owned by BioTech. Planting a Spider-Tracer on the head thief's motorcycle, Spider-Man follows it to an abandoned warehouse where the thief is passing off a stolen briefcase to a contact. Spider-Man takes out the thugs and interrogates one of them, but is then attacked by the head thief: Shocker.

After defeating Shocker, Spider-Man follows the thug's tip and heads for the airfield, where the contact is heading towards. Along the way, Spider-Man is forced to disable a bomb threat, take out a machine-gun nest, and stop a runaway airplane from crashing. As the contact escapes via helicopter, Spider-Man is able to plant another tracer on it and track it to a trainyard owned by Hammerhead. Fighting through the mob-employed night staff and Sandman, Spider-Man races to catch a fleeing train and meets with the contact, who is revealed as The Beetle. The masked villain escapes with his briefcase, but he unknowingly leaves Spider-Man a clue: an invitation to the Science and Industry Ball.

Elsewhere, Electro explains his plan to the other villains. He and his partners have stolen the parts to the Bio-Nexus Device, which can amplify one's bio-energy to power a city block, and Electro plans to use it to increase his own powers. The device is currently incomplete, and only its creator Dr. Watts knows how to finish it. Hammerhead and his goons are sent to the Science and Industry Ball to take Dr. Watts hostage.

Though Spider-Man arrives at the Ball and manages to defeat Hammerhead, Sandman secretly escapes with the good doctor. Spider-Man decides to call Dr. Curt Conners at BioTech for some answers, but hears the sounds of a battle on the line. Spider-Man immediately infiltrates BioTech and reaches Dr. Connors's lab, where his alter-ego The Lizard is on an uncontrolled rampage. After being changed back to normal, Conners explains Electro's goal to become a god with the Bio-Nexus Device. He instructs Spider-Man to go and check out Dr. Watts' lab. Following a rooftop chase, Spider-Man eventually arrives at the lab and learns of the device's main power source, only to be caught in another battle with Sandman. After defeating Sandman by flushing him down the sewer grate with water, Spider-Man subsequently sees a newspaper article about the power source - a sapphire named Zeus's Tear - being on display at the museum. Electro is also informed of the jewel when one of his thugs brings him the same news article.

At the museum, Spider-Man catches up to Electro, who is still holding Dr. Watts as his hostage. He offers to give her up if Spider-Man gives him the Zeus's Tear. Spider-Man reluctantly obeys, and Electro tosses the doctor as Spider-Man throws the jewel. When Spider-Man attempts to snag the jewel back in midair with a web, Dr. Watts accidentally throws off his aim and he misses, allowing Electro to catch it. The Bio-Nexus Device complete, Electro activates it and flies off in an electrifying flash of lightning bolt. Spider-Man follows the villain to a massive conductor at a tower, where he supercharges himself into Hyper-Electro, a being of pure electrical energy. Unable to directly attack Electro, Spider-Man instead uses the tower's generators to overload and destroy the Bio-Nexus Device, ending Electro's power play for good.

The next day, The Mighty Thor is credited in the Daily Bugle as having saved New York from Electro, much to Spider-Man's disappointment. In prison, Electro sits in his cell moaning over his defeat while Hammerhead and Shocker play Poker. In a nearby cell, Doctor Octopus and the rest of the villains from the previous game are still locked up, and Shocker attempts to ask them if they know how to play Go Fish.",2001-10-19 00:00:00.000,20,NULL,40.0000,1,73.4728,57
163740,24819,Dragon Warrior Monsters 2: Cobi's Journey,NULL,2001-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163770,6323,Lego Bionicle: Quest for the Toa,"Set before the Toa Mata arrive on Mata Nui, it chronicles the adventures of Takua as he searches for the kidnapped Turaga and hidden Toa stones.",2001-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163819,49708,Magi Nation,NULL,2001-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163830,49963,Matchbox: Emergency Patrol,NULL,2001-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163840,9322,X-COM: Enforcer,NULL,2001-04-18 00:00:00.000,1,NULL,NULL,NULL,50.0000,3
163849,43948,Army Men: World War - Final Front,NULL,2001-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163851,44954,Saiyuki: Journey West,NULL,2001-09-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
163861,46029,Armored Core 2: Another Age,NULL,2001-05-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163863,6525,No Rules: Get Phat,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163871,6398,ESPN X Games Skateboarding,NULL,2001-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163872,49855,Wendy: Every Witch Way,NULL,2001-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163890,6688,X-Men: Reign of Apocalypse,NULL,2001-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163901,22011,City Crisis,NULL,2001-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163904,6198,Test Drive Off-Road Wide Open,NULL,2001-08-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163907,47102,Empire of the Ants,NULL,2001-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163912,49984,Ultimate Surfing,NULL,2001-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163915,49981,WWF Betrayal,NULL,2001-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163923,30391,SWAT 3: Tactical Game of the Year Edition,NULL,2001-10-10 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
163929,15627,Sub Command,NULL,2001-10-01 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,1
163930,166206,Hot Wheels: Jetz,NULL,2001-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163944,180256,The Nerve Game,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163952,49964,MTV Sports: T.J. Lavin's Ultimate BMX,NULL,2001-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163958,4642,Pro Evolution Soccer,NULL,2001-03-15 00:00:00.000,9,NULL,85.0000,2,73.4913,25
163988,1806,Crazy Taxi 2,NULL,2001-05-28 00:00:00.000,4,NULL,NULL,NULL,72.6982,21
163989,22010,Ring of Red,NULL,2001-04-12 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
164005,752,Hostile Waters: Antaeus Rising,NULL,2001-06-13 00:00:00.000,3,NULL,NULL,NULL,34.0000,5
164017,18265,MX 2002 Featuring Ricky Carmichael,NULL,2001-06-03 00:00:00.000,NULL,NULL,71.0000,1,NULL,NULL
164029,71345,Primal Prey,NULL,2001-03-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164032,145642,Puzzle Master 2,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164041,45812,Phantasy Star Online Ver. 2,"The story of Phantasy Star Online is unrelated to the original Phantasy Star series, and is less substantial. Threatened by the imminent destruction of their home planet, thousands of refugees arrive at planet Ragol aboard the spaceship Pioneer 2. As they establish contact with colonists sent ahead on Pioneer 1, an enormous explosion shakes the planet. Adventurers from Pioneer 2 land to investigate the explosion and search for Rico Tyrell, daughter of the head of Pioneer 2. They discover the planet overrun by monsters, and follow messages left by Rico leading to an ancient evil, Dark Falz.",2001-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164071,49342,Top Gear GT Championship,NULL,2001-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164072,18725,MTV Music Generator 2,"Prepare for sound. Prepare for music. Prepare to generate. Whether you're a superstar DJ or just starting out, MTV Music Generator™2 is all you need to create killer tunes in minutes. From the makers of MTV Music Generator™, it's music creation of PlayStation®2. It's easy. It's awesome.",2001-05-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164075,44722,Ephemeral Fantasia,NULL,2001-08-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164080,6449,Iridion 3D,NULL,2001-06-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164081,70991,Hot Wheels: Mechanix,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164083,2841,The Simpsons Wrestling,NULL,2001-03-23 00:00:00.000,6,NULL,NULL,NULL,40.3992,25
164085,78004,Disney's Atlantis: The Lost Empire - Trial by Fire,NULL,2001-05-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164095,70297,X-Change,"The main character is Takuya Aihara, a junior college student. One day, while cleaning some shelves in the chemistry room, he spills a chemical on himself and is transformed into a girl. The game has seven different endings; in some Takuya remains a woman, in others he returns to being a man.",2001-03-09 00:00:00.000,1,1,NULL,NULL,NULL,NULL
164118,49291,Jimmy Neutron: Boy Genius,NULL,2001-12-09 00:00:00.000,NULL,NULL,NULL,NULL,33.0000,0
164119,74091,Jurassic Park III: Dino Defender,NULL,2001-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164125,6716,Bomberman Online,NULL,2001-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164128,6497,Lady Sia,NULL,2001-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164137,3703,Arctic Thunder,NULL,2001-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164158,2760,Spongebob Squarepants: Legend of the Lost Spatula,NULL,2001-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164177,5946,NASCAR Thunder 2002,NULL,2001-10-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164184,3276,Z: Steel Soldiers,NULL,2001-06-15 00:00:00.000,2,NULL,70.0000,1,81.5168,5
164196,334,Zoo Tycoon,NULL,2001-08-27 00:00:00.000,24,NULL,68.3333,6,78.0700,68
164209,5961,NFL Fever 2002,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164230,50902,Backyard Football 2002,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164239,2813,Dexter's Laboratory: Deesaster Strikes!,NULL,2001-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164248,1587,Spyro: Season of Ice,"Spyro: Season of Ice takes place after the defeat of the Sorceress. Grendor, an evil Rhynoc wizard, has turned all of the fairies of the Dragon Realms into ice blocks, sending out his band of Rhynoc warriors to collect them, and use them to stop his headache. Only the fire power of Spyro, with Hunter and Sparx on hand to help, can save the fairies from a certain Panadol future.",2001-11-07 00:00:00.000,2,NULL,NULL,NULL,69.3193,11
164269,1750,Mega Man Xtreme 2,NULL,2001-07-19 00:00:00.000,1,NULL,NULL,NULL,69.8016,5
164289,3850,Casper: Spirit Dimensions,NULL,2001-09-30 00:00:00.000,NULL,NULL,NULL,NULL,18.0000,3
164290,5718,AirForce Delta Storm,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164320,842,Rally Trophy,NULL,2001-11-14 00:00:00.000,4,NULL,70.0000,1,86.0929,7
164342,3900,Driven,NULL,2001-06-28 00:00:00.000,NULL,NULL,66.0000,2,40.0000,3
164346,6389,Dragon Tales: Dragon Adventures,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164371,1537,Pocky & Rocky with Becky,NULL,2001-10-05 00:00:00.000,NULL,NULL,31.0000,1,NULL,NULL
164380,51226,Gangsters 2: Vendetta,NULL,2001-06-06 00:00:00.000,5,NULL,NULL,NULL,90.7364,10
164395,3869,Dark Summit,NULL,2001-11-12 00:00:00.000,NULL,NULL,72.0000,1,40.0000,0
164399,20265,NBA ShootOut 2002,NULL,2001-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164453,182430,Agent Hlina,NULL,2001-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164463,6413,Virtual Kasparov,NULL,2001-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164470,1240,Tekken Advance,NULL,2001-12-21 00:00:00.000,1,NULL,NULL,NULL,66.6667,5
164522,80368,Bomberman 64,NULL,2001-12-20 00:00:00.000,NULL,NULL,NULL,NULL,70.0775,6
164524,2737,Dig Dug Deeper,NULL,2001-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164622,49944,Sabrina the Animated Series: Spooked!,NULL,2001-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164636,44749,M&M's Shell Shocked,NULL,2001-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164637,43594,Mobile Suit Gundam: Zeonic Front,NULL,2001-09-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164657,2761,Spongebob Squarepants: SuperSponge,NULL,2001-11-05 00:00:00.000,1,NULL,NULL,NULL,50.0277,6
164661,8323,Insaniquarium,NULL,2001-08-31 00:00:00.000,7,NULL,NULL,NULL,74.0918,17
164688,43278,Thunderstrike: Operation Phoenix,NULL,2001-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164690,5484,Amped: Freestyle Snowboarding,NULL,2001-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164696,19745,The Weakest Link,NULL,2001-09-28 00:00:00.000,NULL,NULL,60.0000,2,NULL,NULL
164707,37288,One Piece Mansion,"The story revolves around a successful landlord called Polpo. At the start of the game, Polpo's little sister is kidnapped by the owner of a rival mansion, Chocola. It is the player's job to battle through levels meeting Chocola's objectives and to eventually free Polpo's little sister.",2001-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164716,3293,Power Rangers Time Force,NULL,2001-01-01 00:00:00.000,NULL,NULL,NULL,NULL,61.6033,10
164721,46380,NCAA College Football 2K2,NULL,2001-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164722,45837,Sega Bass Fishing 2,NULL,2001-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164743,2859,Scooby-Doo and the Cyber Chase,NULL,2001-10-04 00:00:00.000,9,NULL,NULL,NULL,70.1980,14
164751,66544,Pipo Saru 2001,NULL,2001-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164753,390,Lego Racers 2,NULL,2001-09-04 00:00:00.000,3,NULL,70.0000,1,56.2119,14
164760,6727,Conflict Zone,NULL,2001-10-31 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
